"location","date","observation","age_group","target"
"20",2024-10-26,146,"0-130","inc hosp"
"20",2024-11-02,253,"0-130","inc hosp"
"20",2024-11-09,407,"0-130","inc hosp"
"20",2024-11-16,503,"0-130","inc hosp"
"20",2024-11-23,659,"0-130","inc hosp"
"20",2024-11-30,782,"0-130","inc hosp"
"20",2024-12-07,1064,"0-130","inc hosp"
"20",2024-12-14,1374,"0-130","inc hosp"
"20",2024-12-21,1850,"0-130","inc hosp"
"20",2024-12-28,2596,"0-130","inc hosp"
"20",2025-01-04,3552,"0-130","inc hosp"
"20",2025-01-11,4116,"0-130","inc hosp"
"20",2025-01-18,4595,"0-130","inc hosp"
"20",2025-01-25,5122,"0-130","inc hosp"
"20",2025-02-01,5773,"0-130","inc hosp"
"20",2025-02-08,6592,"0-130","inc hosp"
"20",2025-02-15,7448,"0-130","inc hosp"
"20",2025-02-22,8141,"0-130","inc hosp"
"20",2025-03-01,8793,"0-130","inc hosp"
"20",2025-03-08,9340,"0-130","inc hosp"
"20",2025-03-15,9724,"0-130","inc hosp"
"20",2025-03-22,10014,"0-130","inc hosp"
"20",2025-03-29,10198,"0-130","inc hosp"
"20",2025-04-05,10354,"0-130","inc hosp"
"20",2025-04-12,10468,"0-130","inc hosp"
"20",2025-04-19,10587,"0-130","inc hosp"
"20",2025-04-26,10653,"0-130","inc hosp"
"20",2025-05-03,10709,"0-130","inc hosp"
"20",2025-05-10,10764,"0-130","inc hosp"
"20",2025-05-17,10798,"0-130","inc hosp"
"20",2025-05-24,10835,"0-130","inc hosp"
"20",2025-05-31,10878,"0-130","inc hosp"
"20",2025-06-07,10901,"0-130","inc hosp"
"20",2025-06-14,10913,"0-130","inc hosp"
"20",2025-06-21,10960,"0-130","inc hosp"
"20",2025-06-28,11013,"0-130","inc hosp"
"20",2025-07-05,11041,"0-130","inc hosp"
"20",2025-07-12,11062,"0-130","inc hosp"
"20",2025-07-19,11108,"0-130","inc hosp"
"20",2025-07-26,11127,"0-130","inc hosp"
"20",2025-08-02,11182,"0-130","inc hosp"
"20",2025-08-09,11246,"0-130","inc hosp"
"20",2025-08-16,11341,"0-130","inc hosp"
"20",2025-08-23,11469,"0-130","inc hosp"
"20",2025-08-30,11580,"0-130","inc hosp"
"20",2025-09-06,11641,"0-130","inc hosp"
"20",2025-09-13,11829,"0-130","inc hosp"
"20",2025-09-20,11977,"0-130","inc hosp"
"20",2025-09-27,12036,"0-130","inc hosp"
"22",2020-10-03,1944,"0-130","inc hosp"
"22",2020-10-10,3852,"0-130","inc hosp"
"22",2020-10-17,5202,"0-130","inc hosp"
"22",2020-10-24,7144,"0-130","inc hosp"
"22",2020-10-31,8578,"0-130","inc hosp"
"22",2020-11-07,10460,"0-130","inc hosp"
"22",2020-11-14,12584,"0-130","inc hosp"
"22",2020-11-21,15764,"0-130","inc hosp"
"22",2020-11-28,19149,"0-130","inc hosp"
"22",2020-12-05,23524,"0-130","inc hosp"
"22",2020-12-12,27887,"0-130","inc hosp"
"22",2020-12-19,32017,"0-130","inc hosp"
"22",2020-12-26,36059,"0-130","inc hosp"
"22",2021-01-02,41815,"0-130","inc hosp"
"22",2021-01-09,48066,"0-130","inc hosp"
"22",2021-01-16,52718,"0-130","inc hosp"
"22",2021-01-23,56621,"0-130","inc hosp"
"22",2021-01-30,59690,"0-130","inc hosp"
"22",2021-02-06,62254,"0-130","inc hosp"
"22",2021-02-13,64247,"0-130","inc hosp"
"22",2021-02-20,65659,"0-130","inc hosp"
"22",2021-02-27,67237,"0-130","inc hosp"
"22",2021-03-06,68600,"0-130","inc hosp"
"22",2021-03-13,69701,"0-130","inc hosp"
"22",2021-03-20,70422,"0-130","inc hosp"
"22",2021-03-27,71424,"0-130","inc hosp"
"22",2021-04-03,72406,"0-130","inc hosp"
"22",2021-04-10,73250,"0-130","inc hosp"
"22",2021-04-17,74354,"0-130","inc hosp"
"22",2021-04-24,75240,"0-130","inc hosp"
"22",2021-05-01,76881,"0-130","inc hosp"
"22",2021-05-08,77757,"0-130","inc hosp"
"22",2021-05-15,78801,"0-130","inc hosp"
"22",2021-05-22,79654,"0-130","inc hosp"
"22",2021-05-29,80998,"0-130","inc hosp"
"22",2021-06-05,81822,"0-130","inc hosp"
"22",2021-06-12,82703,"0-130","inc hosp"
"22",2021-06-19,83416,"0-130","inc hosp"
"22",2021-06-26,84334,"0-130","inc hosp"
"22",2021-07-03,85286,"0-130","inc hosp"
"22",2021-07-10,87214,"0-130","inc hosp"
"22",2021-07-17,89577,"0-130","inc hosp"
"22",2021-07-24,94291,"0-130","inc hosp"
"22",2021-07-31,101309,"0-130","inc hosp"
"22",2021-08-07,111181,"0-130","inc hosp"
"22",2021-08-14,120593,"0-130","inc hosp"
"22",2021-08-21,127563,"0-130","inc hosp"
"22",2021-08-28,132562,"0-130","inc hosp"
"22",2021-09-04,136268,"0-130","inc hosp"
"22",2021-09-11,139413,"0-130","inc hosp"
"22",2021-09-18,142222,"0-130","inc hosp"
"22",2021-09-25,143935,"0-130","inc hosp"
"22",2021-10-02,145147,"0-130","inc hosp"
"27",2022-10-08,1410,"0-130","inc hosp"
"27",2022-10-15,2123,"0-130","inc hosp"
"27",2022-10-22,3224,"0-130","inc hosp"
"27",2022-10-29,4312,"0-130","inc hosp"
"27",2022-11-05,5251,"0-130","inc hosp"
"27",2022-11-12,6355,"0-130","inc hosp"
"27",2022-11-19,7695,"0-130","inc hosp"
"27",2022-11-26,9073,"0-130","inc hosp"
"27",2022-12-03,10762,"0-130","inc hosp"
"27",2022-12-10,12185,"0-130","inc hosp"
"27",2022-12-17,13495,"0-130","inc hosp"
"27",2022-12-24,14780,"0-130","inc hosp"
"27",2022-12-31,16073,"0-130","inc hosp"
"27",2023-01-07,17249,"0-130","inc hosp"
"27",2023-01-14,18041,"0-130","inc hosp"
"27",2023-01-21,18775,"0-130","inc hosp"
"27",2023-01-28,19653,"0-130","inc hosp"
"27",2023-02-04,20330,"0-130","inc hosp"
"27",2023-02-11,21179,"0-130","inc hosp"
"27",2023-02-18,21973,"0-130","inc hosp"
"27",2023-02-25,22616,"0-130","inc hosp"
"27",2023-03-04,23368,"0-130","inc hosp"
"27",2023-03-11,24033,"0-130","inc hosp"
"27",2023-03-18,24493,"0-130","inc hosp"
"27",2023-03-25,24970,"0-130","inc hosp"
"27",2023-04-01,25514,"0-130","inc hosp"
"27",2023-04-08,25923,"0-130","inc hosp"
"27",2023-04-15,26319,"0-130","inc hosp"
"27",2023-04-22,26621,"0-130","inc hosp"
"27",2023-04-29,26870,"0-130","inc hosp"
"27",2023-05-06,27151,"0-130","inc hosp"
"27",2023-05-13,27497,"0-130","inc hosp"
"27",2023-05-20,27590,"0-130","inc hosp"
"27",2023-05-27,27756,"0-130","inc hosp"
"27",2023-06-03,27871,"0-130","inc hosp"
"27",2023-06-10,27940,"0-130","inc hosp"
"27",2023-06-17,28031,"0-130","inc hosp"
"27",2023-06-24,28135,"0-130","inc hosp"
"27",2023-07-01,28192,"0-130","inc hosp"
"27",2023-07-08,28305,"0-130","inc hosp"
"27",2023-07-15,28412,"0-130","inc hosp"
"27",2023-07-22,28591,"0-130","inc hosp"
"27",2023-07-29,28697,"0-130","inc hosp"
"27",2023-08-05,28870,"0-130","inc hosp"
"27",2023-08-12,29102,"0-130","inc hosp"
"27",2023-08-19,29347,"0-130","inc hosp"
"27",2023-08-26,29759,"0-130","inc hosp"
"27",2023-09-02,30094,"0-130","inc hosp"
"27",2023-09-09,30431,"0-130","inc hosp"
"27",2023-09-16,30872,"0-130","inc hosp"
"27",2023-09-23,31431,"0-130","inc hosp"
"27",2023-09-30,31957,"0-130","inc hosp"
"27",2025-10-04,245,"0-130","inc hosp"
"27",2025-10-11,345,"0-130","inc hosp"
"27",2025-10-18,476,"0-130","inc hosp"
"27",2025-10-25,561,"0-130","inc hosp"
"27",2025-11-01,661,"0-130","inc hosp"
"27",2025-11-08,740,"0-130","inc hosp"
"27",2025-11-15,873,"0-130","inc hosp"
"27",2025-11-22,1017,"0-130","inc hosp"
"27",2025-11-29,1268,"0-130","inc hosp"
"27",2025-12-06,1555,"0-130","inc hosp"
"27",2025-12-13,2068,"0-130","inc hosp"
"27",2025-12-20,2909,"0-130","inc hosp"
"27",2025-12-27,4302,"0-130","inc hosp"
"27",2026-01-03,5894,"0-130","inc hosp"
"27",2026-01-10,6963,"0-130","inc hosp"
"27",2026-01-17,7804,"0-130","inc hosp"
"27",2026-01-24,8442,"0-130","inc hosp"
"27",2026-01-31,8968,"0-130","inc hosp"
